state,county,DEM,GRN,LIB,REP,total_votes,electoral_college_votes
Vermont,Milton,3344,10,67,2612,6168,3
Vermont,Monkton,960,2,18,395,1403,3
Vermont,Montgomery,449,3,10,278,756,3
Vermont,Montpelier,4576,41,30,468,5185,3
Vermont,Moretown,926,2,3,223,1188,3
Vermont,Morgan,172,2,6,218,401,3
Vermont,Morristown,2256,10,36,833,3197,3
Vermont,Mount Holly,452,1,2,375,848,3
Vermont,Mount Tabor,55,0,1,56,117,3
Vermont,New Haven,732,1,12,396,1172,3
Vermont,Newark,169,1,3,159,346,3
Vermont,Newbury,682,4,12,490,1228,3
Vermont,Newfane,842,11,6,261,1141,3
Vermont,Newport,1033,5,8,757,1842,3
Vermont,Newport Town,341,1,6,415,776,3
Vermont,North Hero,430,4,3,250,705,3
Vermont,Northfield,1508,7,46,837,2465,3
Vermont,Norton,44,0,0,62,108,3
Vermont,Norwich,2316,8,13,211,2570,3
Vermont,Orange,261,0,7,324,612,3
Vermont,Orwell,367,3,7,351,752,3
Vermont,Panton,271,0,5,137,420,3
Vermont,Pawlet,496,3,7,369,887,3
Vermont,Peacham,357,3,4,141,519,3
Vermont,Peru,218,2,2,71,300,3
Vermont,Pittsfield,206,1,1,120,332,3
Vermont,Pittsford,896,6,13,784,1737,3
Vermont,Plainfield,606,7,9,166,814,3
Vermont,Plymouth,251,0,7,104,371,3
Vermont,Pomfret,509,4,4,146,679,3
Vermont,Poultney,844,11,19,755,1664,3
Vermont,Pownal,892,5,21,831,1778,3
Vermont,Proctor,534,5,12,392,955,3
Vermont,Putney,1234,11,8,235,1515,3
Vermont,Randolph,1685,11,23,801,2586,3
Vermont,Reading,312,2,6,120,445,3
Vermont,Readsboro,203,1,5,212,431,3
Vermont,Richford,434,1,8,478,942,3
Vermont,Richmond,2287,4,31,572,2941,3
Vermont,Ripton,280,3,4,76,369,3
Vermont,Rochester,526,1,5,183,732,3
Vermont,Rockingham,1703,20,26,718,2519,3
Vermont,Roxbury,281,1,7,134,433,3
Vermont,Royalton,930,7,17,492,1486,3
Vermont,Rupert,269,1,3,154,437,3
Vermont,Rutland,4679,18,100,3026,8000,3
Vermont,Rutland Town,1376,0,28,1039,2486,3
Vermont,Ryegate,329,3,4,298,648,3
Vermont,Salisbury,393,0,8,258,678,3
Vermont,Sandgate,147,0,4,96,253,3
Vermont,Searsburg,28,0,0,36,64,3
Vermont,Shaftsbury,1346,7,19,818,2139,3
Vermont,Sharon,585,7,10,278,894,3
Vermont,Sheffield,197,1,5,163,374,3
Vermont,Shelburne,4358,9,25,953,5419,3
Vermont,Sheldon,435,2,21,532,1015,3
Vermont,Shoreham,445,6,11,263,742,3
Vermont,Shrewsbury,395,3,10,268,690,3
Vermont,South Burlington,10057,38,112,2271,12670,3
Vermont,South Hero,903,2,13,376,1309,3
Vermont,Springfield,2583,19,45,1768,4516,3
Vermont,St. Albans,1982,14,54,946,3057,3
Vermont,St. Albans Town,2126,4,34,1557,3794,3
Vermont,St. George,310,0,6,131,453,3
Vermont,St. Johnsbury,2034,12,41,1218,3377,3
Vermont,Stamford,254,2,6,267,539,3
Vermont,Stannard,82,0,1,28,114,3
Vermont,Starksboro,636,2,18,333,1023,3
Vermont,Stockbridge,341,2,4,123,477,3
Vermont,Stowe,2706,9,36,599,3406,3
Vermont,Strafford,656,3,8,118,800,3
Vermont,Stratton,119,0,0,67,190,3
Vermont,Sudbury,252,0,0,128,388,3
Vermont,Sunderland,386,5,15,240,652,3
Vermont,Sutton,245,2,5,275,539,3
Vermont,Swanton,1566,4,38,1546,3228,3
Vermont,Thetford,1448,7,11,409,1910,3
Vermont,Tinmouth,170,0,4,163,341,3
Vermont,Topsham,273,2,4,356,646,3
Vermont,Townshend,553,1,8,191,769,3
Vermont,Troy,370,1,17,394,795,3
Vermont,Tunbridge,514,2,6,314,863,3
Vermont,Underhill,1633,5,25,526,2224,3
Vermont,Vergennes,1016,5,15,428,1481,3
Vermont,Vernon,718,4,14,549,1300,3
Vermont,Vershire,264,4,5,134,428,3
Vermont,Victory,17,0,0,36,55,3
Vermont,Waitsfield,1023,7,3,200,1248,3
Vermont,Walden,351,1,4,207,586,3
Vermont,Wallingford,703,3,10,563,1298,3
Vermont,Waltham,216,1,2,102,326,3
Vermont,Wardsboro,325,1,0,159,492,3
Vermont,Warren,1039,3,17,179,1264,3
Vermont,Washington,306,1,7,283,609,3
Vermont,Waterbury,2778,9,31,621,3498,3
Vermont,Waterford,421,0,8,387,831,3
Vermont,Waterville,227,0,7,209,454,3
Vermont,Weathersfield,1018,9,16,725,1792,3
Vermont,Wells,315,3,3,416,742,3
Vermont,West Fairlee,219,3,4,125,357,3
Vermont,West Haven,78,0,1,70,154,3
Vermont,West Rutland,510,2,17,613,1167,3
Vermont,West Windsor,618,3,10,200,841,3
Vermont,Westfield,190,2,5,146,349,3
Vermont,Westford,964,7,19,413,1425,3
Vermont,Westminster,1303,14,13,429,1789,3
Vermont,Westmore,126,2,1,102,240,3
Vermont,Weston,332,1,1,114,456,3
Vermont,Weybridge,517,1,5,78,612,3
Vermont,Wheelock,236,1,5,200,452,3
Vermont,Whiting,124,0,1,84,218,3
Vermont,Whitingham,397,2,22,340,775,3
Vermont,Williamstown,858,3,32,923,1862,3
Vermont,Williston,4961,23,60,1699,6873,3
Vermont,Wilmington,789,0,11,341,1156,3
Vermont,Windham,187,0,2,83,282,3
Vermont,Windsor,1266,3,45,537,1890,3
Vermont,Winhall,473,0,5,182,674,3
Vermont,Winooski,3005,26,32,585,3701,3
Vermont,Wolcott,589,2,3,306,923,3
Vermont,Woodbury,372,3,7,196,588,3
Vermont,Woodford,95,1,4,96,196,3
Vermont,Woodstock,1645,6,18,402,2109,3
Vermont,Worcester,464,5,5,125,624,3
Virginia,Accomack County,7578,NA,188,9172,23766,13
Virginia,Albemarle County,42466,NA,1014,20804,64657,13
Virginia,Alexandria city,66240,NA,1022,14544,82508,13
Virginia,Alleghany County,2243,NA,89,5859,8203,13
Virginia,Amelia County,2411,NA,80,5390,7893,13
Virginia,Amherst County,5672,NA,251,11041,17005,13
Virginia,Appomattox County,2418,NA,119,6702,9268,13
Virginia,Arlington County,105344,NA,1836,22318,130699,13
Virginia,Augusta County,10840,NA,608,30714,42278,13
Virginia,Bath County,646,NA,16,1834,2501,13
Virginia,Bedford County,12176,NA,708,35600,48669,13
Virginia,Bland County,532,NA,40,2903,3479,13
Virginia,Botetourt County,5700,NA,264,15099,21120,13
Virginia,Bristol city,2313,NA,125,5347,7806,13
Virginia,Brunswick County,4552,NA,34,3357,7948,13
Virginia,Buchanan County,1587,NA,44,8311,9953,13
Virginia,Buckingham County,3471,NA,93,4544,8126,13
Virginia,Buena Vista city,825,NA,72,1863,2776,13
Virginia,Campbell County,8070,NA,490,21245,29892,13
Virginia,Caroline County,7657,NA,259,8336,16288,13
Virginia,Carroll County,2842,NA,118,12659,15651,13
Virginia,Charles City County,2624,NA,54,1761,4441,13
Virginia,Charlotte County,2317,NA,48,3815,6191,13
Virginia,Charlottesville city,20696,NA,311,3094,24205,13
Virginia,Chesapeake city,66377,NA,2098,58180,127108,13
Virginia,Chesterfield County,106935,NA,2927,93326,203884,13
Virginia,Clarke County,3920,NA,178,5192,9337,13
Virginia,Colonial Heights city,2972,NA,135,6007,9146,13
Virginia,Covington city,964,NA,50,1580,2603,13
Virginia,Craig County,587,NA,40,2536,3169,13
Virginia,Culpeper County,10617,NA,406,16012,27116,13
Virginia,Cumberland County,2227,NA,53,3019,5310,13
Virginia,Danville city,11710,NA,195,7428,19389,13
Virginia,Dickenson County,1503,NA,44,5748,7303,13
Virginia,Dinwiddie County,6224,NA,144,8695,15092,13
Virginia,Emporia city,1612,NA,13,754,2381,13
Virginia,Essex County,3038,NA,58,3075,6178,13
Virginia,Fairfax County,419943,NA,8014,168401,600823,13
Virginia,Fairfax city,9174,NA,201,4007,13483,13
Virginia,Falls Church city,7146,NA,114,1490,8819,13
Virginia,Fauquier County,17565,NA,777,25106,42986,13
Virginia,Floyd County,3004,NA,147,6225,9408,13
Virginia,Fluvanna County,7414,NA,226,8155,15840,13
Virginia,Franklin County,8381,NA,354,20895,29702,13
Virginia,Franklin city,2525,NA,35,1487,4058,13
Virginia,Frederick County,17207,NA,781,30558,48703,13
Virginia,Fredericksburg city,8517,NA,240,4037,17053,13
Virginia,Galax city,777,NA,18,1838,2638,13
Virginia,Giles County,2156,NA,125,6876,9176,13
Virginia,Gloucester County,6964,NA,389,14875,22282,13
Virginia,Goochland County,6685,NA,242,9966,16950,13
Virginia,Grayson County,1535,NA,56,6529,8131,13
Virginia,Greene County,4163,NA,241,6866,11311,13
Virginia,Greensville County,2627,NA,23,1914,4574,13
Virginia,Halifax County,7666,NA,140,10418,18248,13
Virginia,Hampton city,46220,NA,1006,18430,65901,13
Virginia,Hanover County,25307,NA,1103,44318,70967,13
Virginia,Harrisonburg city,11022,NA,364,5591,17086,13
Virginia,Henrico County,116572,NA,2414,63440,183152,13
Virginia,Henry County,9127,NA,223,16725,26105,13
Virginia,Highland County,417,NA,22,1092,1533,13
Virginia,Hopewell city,5430,NA,131,4020,9608,13
Virginia,Isle of Wight County,9399,NA,328,13707,23456,13
Virginia,James City County,25553,NA,710,23153,49622,13
Virginia,King George County,5404,NA,314,8446,14224,13
Virginia,King William County,3260,NA,142,7320,10736,13
Virginia,King and Queen County,1590,NA,64,2450,4253,13
Virginia,Lancaster County,3368,NA,71,3697,7152,13
Virginia,Lee County,1489,NA,78,8365,9946,13
Virginia,Lexington city,1791,NA,48,906,2762,13
Virginia,Loudoun County,138372,NA,3139,82088,224862,13
Virginia,Louisa County,8269,NA,295,13294,21915,13
Virginia,Lunenburg County,2418,NA,40,3537,6000,13
Virginia,Lynchburg city,18048,NA,857,17097,36363,13
Virginia,Madison County,2698,NA,106,5300,8129,13
Virginia,Manassas Park city,3992,NA,100,1979,6087,13
Virginia,Manassas city,10356,NA,280,6256,16968,13
Virginia,Martinsville city,3766,NA,73,2165,6013,13
Virginia,Mathews County,1825,NA,87,3901,5826,13
Virginia,Mecklenburg County,6803,NA,113,9266,18358,13
Virginia,Middlesex County,2491,NA,77,4196,6785,13
Virginia,Montgomery County,23218,NA,942,20629,45037,13
Virginia,Nelson County,4327,NA,150,4812,9316,13
Virginia,New Kent County,4621,NA,172,9631,14463,13
Virginia,Newport News city,53099,NA,1438,26377,81203,13
Virginia,Norfolk city,64440,NA,1608,23443,89881,13
Virginia,Northampton County,3667,NA,100,2955,6732,13
Virginia,Northumberland County,3252,NA,56,4485,7896,13
Virginia,Norton city,464,NA,21,1109,1601,13
Virginia,Nottoway County,2971,NA,72,4027,7078,13
Virginia,Orange County,7995,NA,267,12426,20742,13
Virginia,Page County,3007,NA,134,9345,12514,13
Virginia,Patrick County,1954,NA,81,7485,9534,13
Virginia,Petersburg city,12389,NA,108,1584,14118,13
Virginia,Pittsylvania County,10115,NA,285,23751,34227,13
Virginia,Poquoson city,2054,NA,160,5605,7857,13
Virginia,Portsmouth city,30948,NA,723,12755,44582,13
Virginia,Powhatan County,5320,NA,321,14055,19730,13
Virginia,Prince Edward County,4973,NA,136,4434,9574,13
Virginia,Prince George County,7103,NA,195,10103,17432,13
Virginia,Prince William County,142863,NA,3242,81222,228056,13
Virginia,Pulaski County,4925,NA,275,12127,17376,13
Virginia,Radford city,3358,NA,145,2786,6320,13
Virginia,Rappahannock County,2096,NA,56,2812,4978,13
Virginia,Richmond County,1513,NA,31,2547,4102,13
Virginia,Richmond city,92175,NA,1691,16603,111159,13
Virginia,Roanoke County,21801,NA,910,34268,57184,13
Virginia,Roanoke city,26773,NA,777,15607,43323,13
Virginia,Rockbridge County,4086,NA,165,8088,12373,13
Virginia,Rockingham County,12644,NA,653,30349,43811,13
Virginia,Russell County,2373,NA,116,10879,13386,13
Virginia,Salem city,5148,NA,220,7683,13051,13
Virginia,Scott County,1692,NA,90,9063,10869,13
Virginia,Shenandoah County,6836,NA,346,16463,23684,13
Virginia,Smyth County,3008,NA,133,10963,14136,13
Virginia,Southampton County,3969,NA,87,5730,9786,13
Virginia,Spotsylvania County,34307,NA,1301,39411,75317,13
Virginia,Stafford County,40245,NA,1376,37636,79625,13
Virginia,Staunton city,6981,NA,249,5695,12990,13
Virginia,Suffolk city,28676,NA,724,20082,49642,13
Virginia,Surry County,2397,NA,40,2025,4471,13
Virginia,Sussex County,2827,NA,35,2219,5088,13
Virginia,Tazewell County,3205,NA,159,16731,20134,13
Virginia,Virginia Beach city,117393,NA,4208,105087,227561,13
Virginia,Warren County,6603,NA,365,14069,21147,13
Virginia,Washington County,6617,NA,304,21679,28685,13
Virginia,Waynesboro city,4961,NA,209,5507,10717,13
Virginia,Westmoreland County,4501,NA,90,5318,9933,13
Virginia,Williamsburg city,4790,NA,92,1963,6883,13
Virginia,Winchester city,6610,NA,213,5221,12106,13
Virginia,Wise County,3110,NA,108,13366,16615,13
Virginia,Wythe County,3143,NA,170,11733,15072,13
Virginia,York County,17683,NA,680,20241,38787,13
Washington,Adams County,1814,18,82,3907,5862,12
Washington,Asotin County,4250,36,260,7319,11951,12
Washington,Benton County,38706,354,2706,60365,103033,12
Washington,Chelan County,19349,156,709,22746,43306,12
Washington,Clallam County,24721,241,894,23062,49264,12
Washington,Clark County,140324,1126,5320,126303,275403,12
Washington,Columbia County,668,5,51,1754,2495,12
Washington,Cowlitz County,23938,243,1274,34424,60280,12
Washington,Douglas County,7811,57,335,12955,21308,12
Washington,Ferry County,1486,10,76,2771,4368,12
Washington,Franklin County,13340,110,683,18039,32404,12
Washington,Garfield County,366,2,42,1069,1489,12
Washington,Grant County,11819,112,710,24764,37680,12
Washington,Grays Harbor County,17354,200,764,19877,38441,12
Washington,Island County,29213,216,1288,22746,53925,12
Washington,Jefferson County,17204,146,330,6931,24792,12
Washington,King County,907310,5662,18148,269167,1210507,12
Washington,Kitsap County,90277,723,4813,61563,158672,12
Washington,Kittitas County,11421,101,540,14105,26364,12
Washington,Klickitat County,5959,50,211,7237,13560,12
Washington,Lewis County,14520,177,927,29391,45309,12
Washington,Lincoln County,1713,15,111,5150,7033,12
Washington,Mason County,17269,175,888,18710,37303,12
Washington,Okanogan County,8900,81,290,11840,21282,12
Washington,Pacific County,6794,46,201,6953,14064,12
Washington,Pend Oreille County,2593,31,147,5728,8553,12
Washington,Pierce County,249506,2126,10495,197730,464081,12
Washington,San Juan County,9725,73,210,3057,13197,12
Washington,Skagit County,38252,287,1492,32762,73423,12
Washington,Skamania County,3192,28,153,3885,7312,12
Washington,Snohomish County,256728,2003,9690,166428,438796,12
Washington,Spokane County,135765,1297,7147,148576,295430,12
Washington,Stevens County,7839,77,527,19808,28430,12
Washington,Thurston County,96608,979,3708,65277,168134,12
Washington,Wahkiakum County,1165,19,45,1741,2981,12
Washington,Walla Walla County,13690,132,769,16400,31261,12
Washington,Whatcom County,83660,726,2490,50489,138620,12
Washington,Whitman County,11184,128,549,9067,21126,12
Washington,Yakima County,43179,321,1425,50555,96193,12
West Virginia,Barbour County,1457,23,81,5116,6677,4
West Virginia,Berkeley County,17186,181,889,33279,51535,4
West Virginia,Boone County,2041,33,122,6816,9012,4
West Virginia,Braxton County,1457,25,62,4120,5664,4
West Virginia,Brooke County,2947,26,138,7545,10656,4
West Virginia,Cabell County,14994,118,527,21721,37360,4
West Virginia,Calhoun County,568,10,29,2364,2971,4
West Virginia,Clay County,641,8,37,2679,3365,4
West Virginia,Doddridge County,435,17,30,2619,3101,4
West Virginia,Fayette County,5063,61,158,11580,16862,4
West Virginia,Gilmer County,599,12,39,2012,2662,4
West Virginia,Grant County,607,11,20,4871,5509,4
West Virginia,Greenbrier County,4655,60,210,10925,15801,4
West Virginia,Hampshire County,1939,21,93,8033,10086,4
West Virginia,Hancock County,3790,43,161,9806,13800,4
West Virginia,Hardy County,1381,19,72,4859,6331,4
West Virginia,Harrison County,9215,106,461,20683,30465,4
West Virginia,Jackson County,3207,37,171,10093,13508,4
West Virginia,Jefferson County,12127,119,424,15033,27703,4
West Virginia,Kanawha County,34344,278,1224,46398,82244,4
West Virginia,Lewis County,1538,21,116,5782,7457,4
West Virginia,Lincoln County,1711,22,85,6012,7830,4
West Virginia,Logan County,2333,25,134,10534,13026,4
West Virginia,Marion County,8901,111,482,16300,25794,4
West Virginia,Marshall County,3455,47,143,10435,14080,4
West Virginia,Mason County,2526,36,150,8491,11203,4
West Virginia,McDowell County,1333,17,29,5148,6527,4
West Virginia,Mercer County,5556,74,267,19237,25134,4
West Virginia,Mineral County,2660,24,148,10040,12872,4
West Virginia,Mingo County,1397,23,58,8544,10022,4
West Virginia,Monongalia County,20282,191,796,20803,42072,4
West Virginia,Monroe County,1345,13,64,5068,6490,4
West Virginia,Morgan County,1998,39,121,6537,8695,4
West Virginia,Nicholas County,2226,20,105,8279,10630,4
West Virginia,Ohio County,7223,62,259,12354,19898,4
West Virginia,Pendleton County,820,6,51,2782,3659,4
West Virginia,Pleasants County,699,15,35,2742,3491,4
West Virginia,Pocahontas County,1047,22,44,2895,4008,4
West Virginia,Preston County,3163,52,167,11190,14572,4
West Virginia,Putnam County,7878,91,498,20034,28501,4
West Virginia,Raleigh County,7982,95,356,24673,33106,4
West Virginia,Randolph County,3362,40,125,8673,12200,4
West Virginia,Ritchie County,586,10,38,3649,4283,4
West Virginia,Roane County,1455,26,69,4213,5763,4
West Virginia,Summers County,1448,11,52,4074,5585,4
West Virginia,Taylor County,1796,23,87,5477,7383,4
West Virginia,Tucker County,938,11,54,2841,3844,4
West Virginia,Tyler County,631,9,56,3226,3922,4
West Virginia,Upshur County,2256,27,167,7771,10221,4
West Virginia,Wayne County,4088,51,223,12585,16947,4
West Virginia,Webster County,610,10,23,2759,3402,4
West Virginia,Wetzel County,1539,32,103,4993,6667,4
West Virginia,Wirt County,466,8,45,2134,2653,4
West Virginia,Wood County,10926,111,523,27202,38762,4
West Virginia,Wyoming County,1157,16,66,7353,8592,4
Wisconsin,Adams County,4329,NA,85,7362,11818,10
Wisconsin,Ashland County,4801,NA,70,3841,8757,10
Wisconsin,Barron County,9194,NA,262,15803,25346,10
Wisconsin,Bayfield County,6147,NA,80,4617,10880,10
Wisconsin,Brown County,65511,NA,1829,75871,144017,10
Wisconsin,Buffalo County,2860,NA,80,4834,7816,10
Wisconsin,Burnett County,3569,NA,86,6462,10141,10
Wisconsin,Calumet County,12116,NA,363,18156,30774,10
Wisconsin,Chippewa County,13983,NA,501,21317,35938,10
Wisconsin,Clark County,4524,NA,168,10002,14898,10
Wisconsin,Columbia County,16410,NA,421,16927,33869,10
Wisconsin,Crawford County,3953,NA,92,4620,8695,10
Wisconsin,Dane County,260185,NA,3668,78800,344791,10
Wisconsin,Dodge County,16356,NA,535,31355,48436,10
Wisconsin,Door County,10044,NA,231,9752,20117,10
Wisconsin,Douglas County,13218,NA,379,10923,24677,10
Wisconsin,Dunn County,9897,NA,368,13173,23524,10
Wisconsin,Eau Claire County,31620,NA,925,25341,58275,10
Wisconsin,Florence County,781,NA,22,2133,2940,10
Wisconsin,Fond du Lac County,20588,NA,686,35754,57251,10
Wisconsin,Forest County,1721,NA,35,3285,5053,10
Wisconsin,Grant County,10998,NA,350,14142,25608,10
Wisconsin,Green County,10851,NA,271,10169,21406,10
Wisconsin,Green Lake County,3344,NA,110,7168,10671,10
Wisconsin,Iowa County,7828,NA,161,5909,13992,10
Wisconsin,Iron County,1533,NA,26,2438,4010,10
Wisconsin,Jackson County,4256,NA,111,5791,10184,10
Wisconsin,Jefferson County,19904,NA,634,27208,47979,10
Wisconsin,Juneau County,4746,NA,146,8749,13702,10
Wisconsin,Kenosha County,42193,NA,1037,44972,88738,10
Wisconsin,Kewaunee County,3976,NA,127,7927,12095,10
Wisconsin,La Crosse County,37846,NA,877,28684,67884,10
Wisconsin,Lafayette County,3647,NA,57,4821,8555,10
Wisconsin,Langlade County,3704,NA,94,7330,11165,10
Wisconsin,Lincoln County,6261,NA,175,10017,16497,10
Wisconsin,Manitowoc County,16818,NA,553,27218,44829,10
Wisconsin,Marathon County,30808,NA,929,44624,76751,10
Wisconsin,Marinette County,7366,NA,237,15304,22979,10
Wisconsin,Marquette County,3239,NA,78,5719,9065,10
Wisconsin,Menominee County,1303,NA,6,278,1590,10
Wisconsin,Milwaukee County,317270,NA,4340,134357,458971,10
Wisconsin,Monroe County,8433,NA,263,13775,22611,10
Wisconsin,Oconto County,6715,NA,210,16226,23215,10
Wisconsin,Oneida County,10105,NA,283,13671,24159,10
Wisconsin,Outagamie County,47667,NA,1569,58385,108022,10
Wisconsin,Ozaukee County,26517,NA,647,33912,61486,10
Wisconsin,Pepin County,1489,NA,51,2584,4144,10
Wisconsin,Pierce County,9796,NA,383,12815,23458,10
Wisconsin,Polk County,9370,NA,289,16611,26371,10
Wisconsin,Portage County,20428,NA,640,19299,40603,10
Wisconsin,Price County,3032,NA,98,5394,8546,10
Wisconsin,Racine County,50159,NA,1200,54479,106451,10
Wisconsin,Richland County,3995,NA,102,4871,9014,10
Wisconsin,Rock County,46658,NA,1094,37138,85360,10
Wisconsin,Rusk County,2517,NA,85,5257,7886,10
Wisconsin,Sauk County,18108,NA,441,17493,36203,10
Wisconsin,Sawyer County,4498,NA,62,5909,10510,10
Wisconsin,Shawano County,7131,NA,253,15173,22607,10
Wisconsin,Sheboygan County,27101,NA,896,37609,66003,10
Wisconsin,St. Croix County,23190,NA,878,32199,56707,10
Wisconsin,Taylor County,2693,NA,113,7657,10685,10
Wisconsin,Trempealeau County,6285,NA,177,8833,15220,10
Wisconsin,Vernon County,7457,NA,182,8218,15914,10
Wisconsin,Vilas County,5903,NA,138,9261,15369,10
Wisconsin,Walworth County,22789,NA,641,33851,57600,10
Wisconsin,Washburn County,3867,NA,123,6334,10378,10
Wisconsin,Washington County,26650,NA,941,60237,88070,10
Wisconsin,Waukesha County,103906,NA,3023,159649,267996,10
Wisconsin,Waupaca County,9703,NA,357,18952,29130,10
Wisconsin,Waushara County,4388,NA,115,9016,13568,10
